,Crédit,Libellé,Journal,Date,Débit,Général,Section analytique
160,0,,ACH,2020-05-01,3128.8276599956744,C,20-LOGIH
161,0,,ACH,2020-06-01,5863.342643575551,C,20-LOGIH
162,0,,ACH,2020-06-01,9354.082441774939,CC,20-LOGIH
163,0,,ACH,2020-06-01,3009.7401231279723,C,20-LOGIH
164,0,,ACH,2020-06-01,3009.7401231279723,C,20-LOGIH
165,0,,ACH,2020-05-01,6095.33976115695,C,20-LOGIH
166,0,,ACH,2020-05-01,9724.19899406075,CC,20-LOGIH
167,0,,ACH,2020-05-01,3128.8276599956744,C,20-LOGIH
