,Journal,Date,Général,Section analytique,Libellé,Débit,Crédit,POSTE,SOUS POSTE
1356,ACH,2020-01-09,613105,19-BD-LAIG,COLTRIVAL,0.0,35.0,,
1374,ACH,2020-01-05,604923,19-BD-LAIG,SASU MB - SOUS TRAITANT,25337.92,0.0,,
