,Journal,Date,Général,Section analytique,Libellé,Débit,Crédit,POSTE,SOUS POSTE
365,VEN,2020-06-15,706100,20-BRGBAT0,REFACTURATION FORUNISSEURS,0.0,6441.52,,
465,ACH,2020-05-31,601000,20-BRGBAT0,DECOCERAM,26.55,0.0,,
491,VEN,2020-05-31,706100,20-BRGBAT0,BRG BAT PRESTA AUTOLIQUIDE,0.0,3600.0,,
492,VEN,2020-05-31,706020,20-BRGBAT0,BRG BAT,0.0,4801.79,,
