,Crédit,Libellé,Journal,Date,Débit,Général,Section analytique
83,0,,ACH,2020-06-01,8916.348772755997,CC,19-PROV-NLG
84,0,,ACH,2020-06-01,5960.691157193621,G,19-PROV-NLG
85,0,,ACH,2020-05-01,9269.145349789807,CC,19-PROV-NLG
86,0,,ACH,2020-05-01,6196.540100590618,G,19-PROV-NLG
87,0,,ACH,2020-04-01,4017.456494673347,CC,19-PROV-NLG
